airportName,city,country,airportCode,lat,long
Corvo Airport,Corvo,Portugal,CVU,39.6715,-31.1136
Culebra Airport,Culebra Island,Puerto Rico,CPX,18.3127,-65.3034
Rafael Hernandez,Aguadilla,Puerto Rico,BQN,18.494861,-67.129444
Diego Jimenez Torres,Fajardo,Puerto Rico,FAJ,18.308889,-65.661861
Fernando Luis Ribas Dominicci,San Juan,Puerto Rico,SIG,18.456828,-66.098139
Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,18.255694,-67.148472
Mercedita,Ponce,Puerto Rico,PSE,18.008306,-66.563028
Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,18.439417,-66.001833
Antonio Juarbe Pol Airport,Arecibo,Puerto Rico,ARE,18.451111,-66.675556
Vieques Airport,Vieques Island,Puerto Rico,VQS,18.1158,-65.4227
Jose Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,18.245278,-65.643333
Doha Intl,Doha,Qatar,DOH,25.261125,51.565056
Al Udeid AB,Doha,Qatar,IUD,25.1174,51.3228
Doha Free Zone Airport,Doha,Qatar,XOZ,24.8333,50.9166
St Denis Gillot,St.-denis,Reunion,RUN,-20.8871,55.510308
St Pierre Pierrefonds,St.-pierre,Reunion,ZSE,-21.320039,55.423581
Arad,Arad,Romania,ARW,46.17655,21.262022
Bacau,Bacau,Romania,BCM,46.521946,26.910278
Tautii Magheraus,Baia Mare,Romania,BAY,47.658389,23.470022
Aurel Vlaicu,Bucharest,Romania,BBU,44.503194,26.102111
Mihail Kogalniceanu,Constanta,Romania,CND,44.362222,28.488333
Cluj Napoca,Cluj-napoca,Romania,CLJ,46.785167,23.686167
Caransebes,Caransebes,Romania,CSB,45.42,22.253333
Craiova,Craiova,Romania,CRA,44.318139,23.888611
Iasi,Iasi,Romania,IAS,47.178492,27.620631
Oradea,Oradea,Romania,OMR,47.025278,21.9025
Henri Coanda,Bucharest,Romania,OTP,44.572161,26.102178
Sibiu,Sibiu,Romania,SBZ,45.785597,24.091342
Satu Mare,Satu Mare,Romania,SUJ,47.703275,22.8857
Stefan Cel Mare,Suceava,Romania,SCV,47.6875,26.354056
Cataloi,Tulcea,Romania,TCE,45.062486,28.714311
Transilvania Targu Mures,Tirgu Mures,Romania,TGM,46.467714,24.412525
Traian Vuia,Timisoara,Romania,TSR,45.809861,21.337861
Aeroclub Sibiu,Sibiu,Romania,SIB,45.4649,24.053
Aeroclub Cioca,Timisoara,Romania,CIO,45.471009,21.111967
Aeroclub Deva,Deva,Romania,DVA,45.5153,22.5813
Aeroclub Cluj,Dezmir,Romania,DZM,46.4643,23.4258
Yakutsk,Yakutsk,Russia,YKS,62.09325,129.770672
Mirny,Mirnyj,Russia,MJZ,62.534689,114.038928
Ignatyevo,Blagoveschensk,Russia,BQS,50.425394,127.412478
Novy,Khabarovsk,Russia,KHV,48.528044,135.188361
Provideniya Bay,Provideniya Bay,Russia,PVS,64.378139,-173.243306
Sokol,Magadan,Russia,GDX,59.910989,150.720439
Pevek,Pevek,Russia,PWE,69.783283,170.597006
Yelizovo,Petropavlovsk,Russia,PKC,53.167889,158.453669
Khomutovo,Yuzhno-sakhalinsk,Russia,UUS,46.888672,142.717531
Knevichi,Vladivostok,Russia,VVO,43.398953,132.148017
Kadala,Chita,Russia,HTA,52.026317,113.305556
Bratsk,Bratsk,Russia,BTK,56.370556,101.698331
Irkutsk,Irkutsk,Russia,IKT,52.268028,104.388975
Mukhino,Ulan-ude,Russia,UUD,51.807764,107.437644
Pulkovo,St. Petersburg,Russia,LED,59.800292,30.262503
Murmansk,Murmansk,Russia,MMK,68.781672,32.750822
Khrabrovo,Kaliningrad,Russia,KGD,54.89005,20.592633
Abakan,Abakan,Russia,ABA,53.74,91.385
Barnaul,Barnaul,Russia,BAX,53.363775,83.538533
Kemerovo,Kemorovo,Russia,KEJ,55.270094,86.107208
Omsk,Omsk,Russia,OMS,54.967042,73.310514
Pashkovskiy,Krasnodar,Russia,KRR,45.034689,39.170539
Uytash,Makhachkala,Russia,MCX,42.816822,47.652294
Mineralnyye Vody,Mineralnye Vody,Russia,MRV,44.225072,43.081889
Shpakovskoye,Stavropol,Russia,STW,45.109165,42.112778
Rostov Na Donu,Rostov,Russia,ROV,47.258208,39.818089
Sochi,Sochi,Russia,AER,43.449928,39.956589
Astrakhan,Astrakhan,Russia,ASF,46.283333,48.006278
Gumrak,Volgograd,Russia,VOG,48.782528,44.345544
Balandino,Chelyabinsk,Russia,CEK,55.305836,61.503333
Magnitogorsk,Magnetiogorsk,Russia,MQF,53.393131,58.755661
Nizhnevartovsk,Nizhnevartovsk,Russia,NJC,60.949272,76.483617
Bolshoye Savino,Perm,Russia,PEE,57.914517,56.021214
Surgut,Surgut,Russia,SGC,61.343694,73.401842
Koltsovo,Yekaterinburg,Russia,SVX,56.743108,60.802728
Bryansk,Bryansk,Russia,BZK,53.214194,34.176447
Sheremetyevo,Moscow,Russia,SVO,55.972642,37.414589
Migalovo,Tver,Russia,KLD,56.824736,35.757678
Chertovitskoye,Voronezh,Russia,VOZ,51.814211,39.229589
Vnukovo,Moscow,Russia,VKO,55.591531,37.261486
Syktyvkar,Syktyvkar,Russia,SCW,61.64705,50.84505
Kazan,Kazan,Russia,KZN,55.606186,49.278728
Orenburg,Orenburg,Russia,REN,51.795786,55.456744
Ufa,Ufa,Russia,UFA,54.557511,55.874417
Kurumoch,Samara,Russia,KBY,53.504858,50.164336
Domododevo,Moscow,Russia,DME,55.408611,37.906111
Tolmachevo,Novosibirsk,Russia,OVB,55.012622,82.650656
Roschino,Tyumen,Russia,TJM,57.189567,65.3243
Kurumoch,Samara,Russia,KUF,53.5,50.15
Nizhny Novgorod,Nizhniy Novgorod,Russia,GOJ,56.230119,43.784042
Tomsk Bogashevo Airport,Tomsk,Russia,TOF,56.380278,85.208333
Ust-Ilimsk,Ust Ilimsk,Russia,UIK,58.135,102.566
Alykel,Norilsk,Russia,NSK,69.311053,87.332183
Vityazevo,Anapa,Russia,AAQ,45.002097,37.347272
Bykovo,Moscow,Russia,BKA,55.617222,38.059999
Talagi,Arkhangelsk,Russia,ARH,64.360281,40.430167
Central,Saratov,Russia,RTW,51.334366,46.022952
Novyi Urengoy,Novy Urengoy,Russia,NUX,66.041811,76.313938
Noyabrsk,Noyabrsk,Russia,NOJ,63.110079,75.162243
Ukhta,Ukhta,Russia,UCT,63.340297,53.482592
Usinsk,Usinsk,Russia,USK,66.00077,57.221113
Pechora,Pechora,Russia,PEX,65.070387,57.082045
Naryan-Mar,Naryan-Mar,Russia,NNM,67.380537,53.051016
Kresty,Pskov,Russia,PKV,57.783917,28.395614
Kogalym International,Kogalym,Russia,KGP,62.18,74.53
Emelyanovo,Krasnoyarsk,Russia,KJA,56.18,92.475
Uraj,Uraj,Russia,URJ,60.1,64.83
Yuzhny,Ivanovo,Russia,IWA,56.939444,40.940833
Poliarny Airport,Yakutia,Russia,PYJ,66.400431,112.030325
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,50.4094,136.934
Tiksi Airport,Tiksi,Russia,IKS,71.6977,128.903
Cherskiy Airport,Cherskiy,Russia,CYX,68.7406,161.338
Chokurdakh Airport,Chokurdah,Russia,CKH,70.6231,147.902
Chulman,Neryungri,Russia,CNN,56.9139,124.914
Ugolny Airport,Anadyr,Russia,DYR,64.73495,177.741483
Okhotsk Airport,Okhotsk,Russia,OHO,59.4101,143.057
Solovki Airport,Solovetsky Islands,Russia,CSH,65.03,35.7333
Cherepovets Airport,Cherepovets,Russia,CEE,59.2736,38.0158
Amderma Airport,Amderma,Russia,AMV,69.7633,61.5564
Kotlas Airport,Kotlas,Russia,KSZ,61.2358,46.6975
Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.8852,34.1547
Yeniseysk Airport,Yeniseysk,Russia,EIE,58.4742,92.1125
Kyzyl Airport,Kyzyl,Russia,KYZ,51.6694,94.4006
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.8114,86.8772
Khatanga Airport,Khatanga,Russia,HTG,71.978058,102.490514
Igarka Airport,Igarka,Russia,IAA,67.4372,86.6219
Grozny Airport,Grozny,Russia,GRV,43.2981,45.7841
Nalchik Airport,Nalchik,Russia,NAL,43.5129,43.6366
Beslan Airport,Beslan,Russia,OGZ,43.2051,44.6066
Elista Airport,Elista,Russia,ESL,46.3739,44.3309
Salekhard Airport,Salekhard,Russia,SLY,66.590753,66.611042
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,61.028479,69.086067
Nyagan Airport,Nyagan,Russia,NYA,62.11,65.615
Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS,61.32,63.6044
Izhevsk Airport,Izhevsk,Russia,IJK,56.8281,53.4575
Pobedilovo Airport,Kirov,Russia,KVX,58.5033,49.3483
Nadym Airport,Nadym,Russia,NYM,65.4809,72.6989
Raduzhny Airport,Raduzhnyi,Russia,RAT,62.1586,77.3289
Nefteyugansk Airport,Nefteyugansk,Russia,NFG,61.1083,72.65
Kurgan Airport,Kurgan,Russia,KRO,55.4753,65.4156
Staroselye Airport,Rybinsk,Russia,RYB,58.1042,38.9294
Belgorod International Airport,Belgorod,Russia,EGO,50.6438,36.5901
Kursk East Airport,Kursk,Russia,URS,51.7506,36.2956
Lipetsk Airport,Lipetsk,Russia,LPK,52.7028,39.5378
Vorkuta Airport,Vorkuta,Russia,VKT,67.4886,63.9931
Bugulma Airport,Bugulma,Russia,UUA,54.64,52.8017
Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,56.7006,47.9047
Cheboksary Airport,Cheboksary,Russia,CSY,56.0903,47.3473
Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,54.401,48.8027
Orsk Airport,Orsk,Russia,OSW,51.0725,58.5956
Penza Airport,Penza,Russia,PEZ,53.1106,45.0211
Saransk Airport,Saransk,Russia,SKX,54.1251,45.2123
Balakovo Airport,Balakovo,Russia,BWO,51.8583,47.7456
Berezovo,Berezovo,Russia,NBB,63.9241,65.0487
Tambow,Tambow,Russia,TBW,52.81,41.48
Tunoshna,Yaroslavl,Russia,IAR,57.56066668,40.15736945
Ust-Kut,Ust-Kut,Russia,UKX,56.85,105.7167
Kirovsk-Apatity Airport,Apatity,Russia,KVK,67.4633,33.5883
Begishevo,Nizhnekamsk,Russia,NBC,55.34,52.06
Barataevka,Ulyanovsk,Russia,ULV,54.268299,48.2267
Strezhevoy,Strezhevoy,Russia,SWT,60.716667,77.65
Gelendzik,Gelendzik,Russia,GDZ,44.56666667,38.01666667
Vologda Airport,Vologda,Russia,VGD,59.281667,39.946667
Burevestnik Airport,Iturup Island,Russia,BVV,44.92,147.621667
Okha Airport,Okha,Russia,OHH,53.583333,142.933333
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.895833,45.722778
Sokerkino,Kostroma,Russia,KMW,57.7961,41.0204
Kineshma,Kineshma,Russia,KIE,57.45000001,42.15000001
Nezhitino,Nezhitino,Russia,NEZ,57.47944445,43.29750001
Krymsk,Novorossiysk,Russia,NOI,44.4016,37.7779
Chkalovsky Airport,Shchyolkovo,Russia,CKL,55.878333,38.061667
Tula,Tula,Russia,TYA,54.142208,37.355619
MOW,Moscow,Russia,MOW,55.7557,37.6176
Beloyarsky,Beloyarsky,Russia,EYK,63.683056,66.683056
Grabtsevo,Kaluga,Russia,KLF,54.55,36.367
Dikson Airport,Dikson,Russia,DKS,73.517807,80.379669
Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,51.966667,85.833333
Mendeleevo,Yuzhno-Kurilsk,Russia,DEE,43.5739,145.4107
Veliky Ustyug,Veliky Ustyug,Russia,VUS,60.788333,46.26
Bodaibo,Bodaibo,Russia,ODO,57.5137,114.1348
Lensk,Lensk,Russia,ULK,60.723,114.825
Velikiye Luki,Velikiye Luki,Russia,VLU,56.381667,30.61
Markovo Airport,Markovo,Russia,KVM,64.665278,170.414167
Zyryanka West Airport,Zyryanka,Russia,ZKP,65.736389,150.700278
Ust-Maya Airport,Ust-Maya,Russia,UMS,60.358056,134.437778
Aldan Airport,Aldan,Russia,ADH,58.603056,125.407222
Gisenyi,Gisenyi,Rwanda,GYI,-1.677203,29.258875
Kigali Intl,Kigali,Rwanda,KGL,-1.968628,30.13945
Kamembe,Kamembe,Rwanda,KME,-2.462242,28.90795
Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,SKB,17.311194,-62.718667
Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,17.205678,-62.589869
George F L Charles,Castries,Saint Lucia,SLU,14.020228,-60.992936
Hewanorra Intl,Hewandorra,Saint Lucia,UVF,13.733194,-60.952597
Miquelon,Miquelon,Saint Pierre and Miquelon,MQC,47.095472,-56.380278
St Pierre,St.-pierre,Saint Pierre and Miquelon,FSP,46.762904,-56.173088
Canouan,Canouan Island,Saint Vincent and the Grenadines,CIW,12.699042,-61.342431
Mustique,Mustique,Saint Vincent and the Grenadines,MQS,12.887947,-61.180161
E T Joshua,Kingstown,Saint Vincent and the Grenadines,SVD,13.144306,-61.210861
Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,12.583,-61.417
J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,12.988444,-61.262033
Faleolo Intl,Faleolo,Samoa,APW,-13.829969,-172.008336
Fagali\\'i,Apia,Samoa,FGI,-13.84861111,-171.7408333
Maota Airport,Savaii Island,Samoa,MXS,-13.733,-172.3
Asau Airport,Savai\\'i,Samoa,AAU,-13.505,-172.627778
Principe,Principe,Sao Tome and Principe,PCP,1.662936,7.411742
Sao Tome Intl,Sao Tome,Sao Tome and Principe,TMS,0.378175,6.712153
Abha,Abha,Saudi Arabia,AHB,18.240367,42.656625
Al Ahsa,Al-ahsa,Saudi Arabia,HOF,25.285306,49.485189
Al Baha,El-baha,Saudi Arabia,ABT,20.296139,41.634277
Bisha,Bisha,Saudi Arabia,BHH,19.98435,42.620881
King Fahd Intl,Dammam,Saudi Arabia,DMM,26.471161,49.79789
King Abdulaziz Ab,Dhahran,Saudi Arabia,DHA,26.265417,50.152027
King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia,GIZ,16.901111,42.585833
Gassim,Gassim,Saudi Arabia,ELQ,26.302822,43.773911
Guriat,Guriat,Saudi Arabia,URY,31.411942,37.279469
Hail,Hail,Saudi Arabia,HAS,27.437917,41.686292
King Abdulaziz Intl,Jeddah,Saudi Arabia,JED,21.679564,39.156536
King Khaled Military City,King Khalid Mil.city,Saudi Arabia,HBT,27.900917,45.528194
Prince Mohammad Bin Abdulaziz,Madinah,Saudi Arabia,MED,24.553422,39.705061
Nejran,Nejran,Saudi Arabia,EAM,17.611436,44.419169
Qaisumah,Hafr Al-batin,Saudi Arabia,AQI,28.335192,46.125069
Rafha,Rafha,Saudi Arabia,RAH,29.626419,43.490614
King Khaled Intl,Riyadh,Saudi Arabia,RUH,24.95764,46.698776
Arar,Arar,Saudi Arabia,RAE,30.906589,41.138217
Sharurah,Sharurah,Saudi Arabia,SHW,17.466875,47.121431
Sulayel,Sulayel,Saudi Arabia,SLF,20.464744,45.619644
Tabuk,Tabuk,Saudi Arabia,TUU,28.365417,36.618889
Taif,Taif,Saudi Arabia,TIF,21.483418,40.544334
Turaif,Turaif,Saudi Arabia,TUI,31.692683,38.7312
Wejh,Wejh,Saudi Arabia,EJH,26.198553,36.476381
Yenbo,Yenbo,Saudi Arabia,YNB,24.144244,38.06335
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,EWD,20.504275,45.199556
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.785133,40.100006
Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,DWD,24.5,44.4
Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,ULH,26.636718,37.908018
Ziguinchor,Ziguinchor,Senegal,ZIG,12.555617,-16.281783
Cap Skiring,Cap Skiring,Senegal,CSK,12.4102,-16.746125
Kaolack,Kaolack,Senegal,KLC,14.146881,-16.051297
Leopold Sedar Senghor Intl,Dakar,Senegal,DKR,14.739708,-17.490225
Saint Louis,St. Louis,Senegal,XLS,16.050761,-16.463172
Bakel,Bakel,Senegal,BXE,14.847256,-12.468264
Kedougou,Kedougou,Senegal,KGG,12.572292,-12.220333
Tambacounda,Tambacounda,Senegal,TUD,13.736817,-13.653122
Ouro Sogui Airport,Matam,Senegal,MAX,15.593611,-13.322778
Beograd,Belgrade,Serbia,BEG,44.818444,20.309139
Nis,Nis,Serbia,INI,43.337289,21.853722
Pristina,Pristina,Serbia,PRN,42.572778,21.035833
Desroches,Desroches,Seychelles,DES,-5.696697,53.655844
Seychelles Intl,Mahe,Seychelles,SEZ,-4.674342,55.521839
Praslin,Praslin,Seychelles,PRI,-4.319292,55.691417
Bird Island Airport,Bird Island,Seychelles,BDI,-3.721389,55.208611
Freetown Lungi,Freetown,Sierra Leone,FNA,8.616444,-13.195489
Kenema Airport,Kenema,Sierra Leone,KEN,7.89129,-11.1766
Bo Airport,Bo,Sierra Leone,KBS,7.9444,-11.761
Sherbro International Airport,Bonthe,Sierra Leone,BTE,7.53242,-12.5189
Mammy Yoko Heliport,Freetown,Sierra Leone,JMY,8.490278,-13.289722
Hastings Airport,Freetown,Sierra Leone,HGS,8.39713,-13.1291
Yengema Airport,Yengema,Sierra Leone,WYE,8.615308,-11.047192
Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,7.767,-12.383
Paya Lebar,Paya Lebar,Singapore,QPG,1.360417,103.90953
Seletar,Singapore,Singapore,XSP,1.41695,103.867653
Changi Intl,Singapore,Singapore,SIN,1.350189,103.994433
M R Stefanik,Bratislava,Slovakia,BTS,48.170167,17.212667
Kosice,Kosice,Slovakia,KSC,48.663055,21.241112
Piestany,Piestany,Slovakia,PZY,48.625247,17.828444
Sliac,Sliac,Slovakia,SLD,48.637839,19.134108
Tatry,Poprad,Slovakia,TAT,49.073594,20.241142
Žilina Airport,Žilina,Slovakia,ILZ,49.231528,18.6135
Ljubljana,Ljubljana,Slovenia,LJU,46.223686,14.457611
Maribor,Maribor,Slovenia,MBX,46.479861,15.686131
Portoroz,Portoroz,Slovenia,POW,45.473353,13.614978
Honiara International,Honiara,Solomon Islands,HIR,-9.428,160.054789
Gatokae Airport,Gatokae,Solomon Islands,GTA,-8.75,158.2
Ramata Airport,Ramata,Solomon Islands,RBV,-8.16806,157.643
Kagau Island Airport,Kagau Island,Solomon Islands,KGE,-7.333,157.583
Suavanao Airport,Suavanao,Solomon Islands,VAO,-7.58556,158.731
Marau Airport,Marau,Solomon Islands,RUS,-9.86167,160.825
Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL,-11.5339,160.063
Mono Airport,Stirling Island,Solomon Islands,MNY,-7.41694,155.565
Nusatupe Airport,Gizo,Solomon Islands,GZO,-8.09778,156.864
Munda Airport,Munda,Solomon Islands,MUA,-8.32797,157.263
Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,-10.7203,165.795
Ngorangora Airport,Kirakira,Solomon Islands,IRA,-10.4497,161.898
Babanakira Airport,Mbambanakira,Solomon Islands,MBU,-9.7475,159.839
Fera/Maringe Airport,Fera Island,Solomon Islands,FRE,-8.1075,159.577
Ballalae Airport,Ballalae,Solomon Islands,BAS,-6.967,155.883
Auki Airport,Auki,Solomon Islands,AKS,-8.70257,160.682
Uru Harbour Airport,Atoifi,Solomon Islands,ATD,-8.87333,161.011
Bellona,Bellona,Solomon Islands,BN1,15.98166667,-11.3
Bellona,Bellona,Solomon Islands,BNY,-11.302,159.8
Ringi Cove Airport,Ringi Cove,Solomon Islands,RIN,-8.12639,157.143
Sege Airport,Sege,Solomon Islands,EGM,-8.57889,157.876
Afutara Airport,Afutara,Solomon Islands,AFT,-9.183056,160.949722
Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.854722,161.979167
Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111
Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.848056,162.454167
Yandina Airport,Yandina,Solomon Islands,XYA,-9.086111,159.218889
Batuna Airport,Batuna,Solomon Islands,BPF,-8.63,158
Egal Intl,Hargeisa,Somalia,HGA,9.518167,44.088758
Berbera,Berbera,Somalia,BBO,10.389167,44.941106
Kisimayu,Kismayu,Somalia,KMU,-0.377353,42.459233
Boorama Airport,Boorama,Somalia,BXX,9.933,43.15
Burao Airport,Burao,Somalia,BUO,9.517,45.567
Galcaio Airport,Galcaio,Somalia,GLK,6.78083,47.4547
Aden Adde International Airport,Mogadishu,Somalia,MGQ,2.01444,45.3047
Bosaso Airport,Bosaso,Somalia,BSA,11.2753,49.1494
Alula Airport,Alula,Somalia,ALU,11.95,50.733
Garowe - International,Garowe,Somalia,GGR,8.24,48.29
Alexander Bay,Alexander Bay,South Africa,ALJ,-28.575001,16.533333
Aggeneys,Aggeneys,South Africa,AGZ,-29.281767,18.813869
Bhisho,Bisho,South Africa,BIY,-32.89715,27.279111
Bloemfontein Intl,Bloemfontein,South Africa,BFN,-29.092722,26.302444
Cape Town Intl,Cape Town,South Africa,CPT,-33.964806,18.601667
Durban Intl,Durban,South Africa,DUR,-29.970089,30.950519
East London,East London,South Africa,ELS,-33.035569,27.825939
Grand Central,Johannesburg,South Africa,GCJ,-25.986267,28.140061
George,George,South Africa,GRJ,-34.005553,22.378889
Hoedspruit Afb,Hoedspruit,South Africa,HDS,-24.368642,31.048744
Johannesburg Intl,Johannesburg,South Africa,JNB,-26.139166,28.246
Kimberley,Kimberley,South Africa,KIM,-28.802834,24.765167
Kleinsee,Kleinsee,South Africa,KLZ,-29.688403,17.094006
Lanseria,Johannesburg,South Africa,HLA,-25.938514,27.926133
Ladysmith,Ladysmith,South Africa,LAY,-28.581667,29.749722
Margate,Margate,South Africa,MGH,-30.857408,30.343019
Messina,Musina,South Africa,MEZ,-25.704458,26.908978
Newcastle,Newcastle,South Africa,NCS,-27.770586,29.976894
Oudtshoorn,Oudtshoorn,South Africa,DUH,-33.606967,22.188978
Port Elizabeth Intl,Port Elizabeth,South Africa,PLZ,-33.984919,25.617275
Phalaborwa,Phalaborwa,South Africa,PHW,-23.937166,31.15539
Polokwane International,Polokwane,South Africa,PTG,-23.926089,29.484422
Pietermaritzburg,Pietermaritzburg,South Africa,PZB,-29.648975,30.398667
Pilanesberg Intl,Pilanesberg,South Africa,NTY,-25.333822,27.173358
Queenstown,Queenstown,South Africa,UTW,-31.920197,26.882206
Richards Bay,Richard's Bay,South Africa,RCB,-28.741039,32.092111
Springbok,Springbok,South Africa,SBU,-29.689333,17.939611
Sishen,Sishen,South Africa,SIS,-27.648606,22.999278
Skukuza,Skukuza,South Africa,SZK,-24.960944,31.588731
Tzaneen,Tzaneen,South Africa,LTA,-23.824417,30.329306
Prince Mangosuthu Buthelezi,Ulundi,South Africa,ULD,-28.320586,31.416519
Upington,Upington,South Africa,UTN,-28.399097,21.260239
Mthatha,Umtata,South Africa,UTT,-31.547903,28.674289
Vryburg,Vryburg,South Africa,VRU,-26.982408,24.728756
Virginia,Durban,South Africa,VIR,-29.770606,31.058406
Wonderboom,Pretoria,South Africa,PRY,-25.653858,28.224231
Welkom,Welkom,South Africa,WEL,-27.998,26.669586
Mmabatho International Airport,Mafeking,South Africa,MBD,-25.798444,25.548028
Malamala Airport,Malamala,South Africa,AAM,-24.818111,31.544584
Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,-25.3832,31.1056
Rand Airport,Johannesburg,South Africa,QRA,-26.242506,28.151169
Nelspruit Airport,Nelspruit,South Africa,NLP,-25.5,30.9138
Sabi Sabi Airport,Sabi Sabi,South Africa,GSS,-24.9415,31.4446
Londolozi,Londolozi,South Africa,LDZ,-24.8333,31.5
Singita Sabi Sands,Sabi Sands,South Africa,INY,-24.815,31.42
Ellisras,Lephalale,South Africa,ELL,-23.666667,27.75
Alldays Airport,Alldays,South Africa,ADY,-22.678889,29.055278
Gwangju,Kwangju,South Korea,KWJ,35.126389,126.808889
Yeosu,Yeosu,South Korea,RSU,34.842328,127.61685
Sokcho,Sokch'o,South Korea,SHO,38.142614,128.598556
Gangneung,Kangnung,South Korea,KAG,37.753561,128.943625
Jeju Intl,Cheju,South Korea,CJU,33.511306,126.493028
Gimhae Intl,Busan,South Korea,PUS,35.179528,128.938222
Ulsan,Ulsan,South Korea,USN,35.593494,129.351722
Seoul Ab,Seoul East,South Korea,SSN,37.445833,127.113889
Osan Ab,Osan,South Korea,OSN,37.090617,127.029594
Gimpo,Seoul,South Korea,GMP,37.558311,126.790586
Pohang,Pohang,South Korea,KPO,35.987858,129.420486
Daegu Ab,Taegu,South Korea,TAE,35.894108,128.658856
Yecheon,Yechon,South Korea,YEC,36.631933,128.35485
Incheon Intl,Seoul,South Korea,ICN,37.469075,126.450517
Muan,Muan,South Korea,MWX,34.991389,126.382778
Cheongju International Airport,Chongju,South Korea,CJJ,36.7166,127.499119
Sacheon Air Base,Sacheon,South Korea,HIN,35.088543,128.07037
Wonju Airport,Wonju,South Korea,WJU,37.438081,127.960383
Mokpo Airport,Mokpo,South Korea,MPK,34.758906,126.379872
Kunsan Air Base,Kunsan,South Korea,KUV,35.903756,126.615906
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061311,128.669164
Gimpo International Airpot,Seoul,South Korea,SEL,37.558311,126.790586
Juba,Juba,South Sudan,JUB,4.872006,31.601117
Fuerteventura,Fuerteventura,Spain,FUE,28.452717,-13.863761
Hierro,Hierro,Spain,VDE,27.814847,-17.887056
La Palma,Santa Cruz De La Palma,Spain,SPC,28.626478,-17.755611
Gran Canaria,Gran Canaria,Spain,LPA,27.931886,-15.386586
Lanzarote,Las Palmas,Spain,ACE,28.945464,-13.605225
Tenerife Sur,Tenerife,Spain,TFS,28.044475,-16.572489
Tenerife Norte,Tenerife,Spain,TFN,28.482653,-16.341536
Melilla,Melilla,Spain,MLN,35.279817,-2.956256
