airportName,city,country,airportCode,lat,long,currency,currencyCode,toEuro,fromEuro
Lanzarote,Las Palmas,Spain,ACE,28.945464,-13.605225,Euro,EUR,1,1
Malaga,Malaga,Spain,AGP,36.6749,-4.499106,Euro,EUR,1,1
Alicante,Alicante,Spain,ALC,38.282169,-0.558156,Euro,EUR,1,1
Barcelona,Barcelona,Spain,BCN,41.297078,2.078464,Euro,EUR,1,1
Bilbao,Bilbao,Spain,BIO,43.301097,-2.910608,Euro,EUR,1,1
Talavera La Real,Badajoz,Spain,BJZ,38.89125,-6.821333,Euro,EUR,1,1
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.856389,-3.97,Euro,EUR,1,1
San Sebastian,San Sebastian,Spain,EAS,43.356519,-1.790611,Euro,EUR,1,1
Fuerteventura,Fuerteventura,Spain,FUE,28.452717,-13.863761,Euro,EUR,1,1
La Gomera Airport,La Gomera,Spain,GMZ,28.0296,-17.2146,Euro,EUR,1,1
Girona,Gerona,Spain,GRO,41.900969,2.760547,Euro,EUR,1,1
Granada,Granada,Spain,GRX,37.188731,-3.777356,Euro,EUR,1,1
Huesca-Pirineos Airport,Huesca,Spain,HSK,42.080833,-0.323333,Euro,EUR,1,1
Ibiza,Ibiza,Spain,IBZ,38.872858,1.373117,Euro,EUR,1,1
Lleida-Alguaire Airport,Lleida,Spain,ILD,41.727778,0.535833,Euro,EUR,1,1
Ceuta Heliport,Ceuta,Spain,JCU,35.8969,-5.29908,Euro,EUR,1,1
A Coruna,La Coruna,Spain,LCG,43.302061,-8.377256,Euro,EUR,1,1
Almeria,Almeria,Spain,LEI,36.843936,-2.370097,Euro,EUR,1,1
Leon Airport,Leon,Spain,LEN,42.589,-5.655556,Euro,EUR,1,1
Seo De Urgel,Seo De Urgel,Spain,LEU,42.338611,1.409167,Euro,EUR,1,1
Gran Canaria,Gran Canaria,Spain,LPA,27.931886,-15.386586,Euro,EUR,1,1
Barajas,Madrid,Spain,MAD,40.493556,-3.566764,Euro,EUR,1,1
Menorca,Menorca,Spain,MAH,39.862597,4.218647,Euro,EUR,1,1
Murcia San Javier,Murcia,Spain,MJV,37.774972,-0.812389,Euro,EUR,1,1
Melilla,Melilla,Spain,MLN,35.279817,-2.956256,Euro,EUR,1,1
Cordoba,Cordoba,Spain,ODB,37.842006,-4.848878,Euro,EUR,1,1
Asturias,Aviles,Spain,OVD,43.563567,-6.034622,Euro,EUR,1,1
Moron Ab,Sevilla,Spain,OZP,37.174917,-5.615944,Euro,EUR,1,1
Son Sant Joan,Palma de Mallorca,Spain,PMI,39.55361,2.727778,Euro,EUR,1,1
Pamplona,Pamplona,Spain,PNA,42.770039,-1.646331,Euro,EUR,1,1
Sabadell Airport,Sabadell,Spain,QSA,41.5209,2.10508,Euro,EUR,1,1
Reus,Reus,Spain,REU,41.147392,1.167172,Euro,EUR,1,1
Burgos Airport,Burgos,Spain,RGS,42.357628,-3.620764,Euro,EUR,1,1
Parnu,Parnu,Estonia,EPU,58.419044,24.472819,Euro,EUR,1,1
Kardla,Kardla,Estonia,KDL,58.990756,22.830733,Euro,EUR,1,1
Kabri Dehar Airport,Kabri Dehar,Ethiopia,ABK,6.734,44.253,Ethiopian Birr,ETB,0.04695,21.8025
Bole Intl,Addis Ababa,Ethiopia,ADD,8.977889,38.799319,Ethiopian Birr,ETB,0.04695,21.8025
Arba Minch,Arba Minch,Ethiopia,AMH,6.039389,37.590453,Ethiopian Birr,ETB,0.04695,21.8025
Asosa,Asosa,Ethiopia,ASO,10.01855,34.586253,Ethiopian Birr,ETB,0.04695,21.8025
Awasa Airport,Awasa,Ethiopia,AWA,7.067,38.5,Ethiopian Birr,ETB,0.04695,21.8025
Axum,Axum,Ethiopia,AXU,14.14675,38.772833,Ethiopian Birr,ETB,0.04695,21.8025
Baco Airport,Baco,Ethiopia,BCO,5.78287,36.562,Ethiopian Birr,ETB,0.04695,21.8025
Beica Airport,Beica,Ethiopia,BEI,9.38639,34.5219,Ethiopian Birr,ETB,0.04695,21.8025
Bahir Dar,Bahar Dar,Ethiopia,BJR,11.608075,37.321644,Ethiopian Birr,ETB,0.04695,21.8025
Debre Marqos,Debre Marqos,Ethiopia,DBM,10.316667,37.733333,Ethiopian Birr,ETB,0.04695,21.8025
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.966667,38,Ethiopian Birr,ETB,0.04695,21.8025
Dembidollo Airport,Dembidollo,Ethiopia,DEM,8.554,34.858,Ethiopian Birr,ETB,0.04695,21.8025
Dire Dawa Intl,Dire Dawa,Ethiopia,DIR,9.6247,41.854203,Ethiopian Birr,ETB,0.04695,21.8025
Combolcha Airport,Dessie,Ethiopia,DSE,11.0825,39.7114,Ethiopian Birr,ETB,0.04695,21.8025
Gode Airport,Gode,Ethiopia,GDE,5.935128,43.578567,Ethiopian Birr,ETB,0.04695,21.8025
Gondar,Gondar,Ethiopia,GDQ,12.5199,37.434047,Ethiopian Birr,ETB,0.04695,21.8025
Gambella,Gambella,Ethiopia,GMB,8.128764,34.563131,Ethiopian Birr,ETB,0.04695,21.8025
Robe Airport,Goba,Ethiopia,GOB,6.733333,44.266667,Ethiopian Birr,ETB,0.04695,21.8025
Gore Airport,Gore,Ethiopia,GOR,8.167,35.55,Ethiopian Birr,ETB,0.04695,21.8025
Shilavo Airport,Shilavo,Ethiopia,HIL,6.08333,44.7667,Ethiopian Birr,ETB,0.04695,21.8025
Humera Airport,Humera,Ethiopia,HUE,14.3,36.616667,Ethiopian Birr,ETB,0.04695,21.8025
Jijiga Airport,Jijiga,Ethiopia,JIJ,9.359722,42.7875,Ethiopian Birr,ETB,0.04695,21.8025
Jimma,Jimma,Ethiopia,JIM,7.666094,36.816639,Ethiopian Birr,ETB,0.04695,21.8025
Lalibella,Lalibella,Ethiopia,LLI,11.975014,38.979969,Ethiopian Birr,ETB,0.04695,21.8025
Mekane Salam Airport,Mekane Selam,Ethiopia,MKS,10.633333,38.783333,Ethiopian Birr,ETB,0.04695,21.8025
Makale,Makale,Ethiopia,MQX,13.467367,39.533464,Ethiopian Birr,ETB,0.04695,21.8025
Mizan Teferi Airport,Mizan Teferi,Ethiopia,MTF,6.967,35.533,Ethiopian Birr,ETB,0.04695,21.8025
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059,Ethiopian Birr,ETB,0.04695,21.8025
Enontekio,Enontekio,Finland,ENF,68.362586,23.424322,Euro,EUR,1,1
Helsinki Vantaa,Helsinki,Finland,HEL,60.317222,24.963333,Euro,EUR,1,1
Helsinki Malmi,Helsinki,Finland,HEM,60.254558,25.042828,Euro,EUR,1,1
Hernesaari Heliport,Helsinki,Finland,HEN,60.1478,24.9244,Euro,EUR,1,1
Hyvinkaa,Hyvinkaa,Finland,HYV,60.654444,24.881111,Euro,EUR,1,1
Ivalo,Ivalo,Finland,IVL,68.607269,27.405328,Euro,EUR,1,1
Joensuu,Joensuu,Finland,JOE,62.662906,29.60755,Euro,EUR,1,1
Jyvaskyla,Jyvaskyla,Finland,JYV,62.399453,25.678253,Euro,EUR,1,1
Kajaani,Kajaani,Finland,KAJ,64.285472,27.692414,Euro,EUR,1,1
Kuusamo,Kuusamo,Finland,KAO,65.987575,29.239381,Euro,EUR,1,1
Kauhava,Kauhava,Finland,KAU,63.127078,23.051442,Euro,EUR,1,1
Kemi Tornio,Kemi,Finland,KEM,65.781889,24.5991,Euro,EUR,1,1
Halli,Halli,Finland,KEV,61.85605,24.7866,Euro,EUR,1,1
Kruunupyy,Kruunupyy,Finland,KOK,63.721172,23.143131,Euro,EUR,1,1
Kittila,Kittila,Finland,KTT,67.701022,24.84685,Euro,EUR,1,1
Kuopio,Kuopio,Finland,KUO,63.00715,27.797756,Euro,EUR,1,1
Lappeenranta,Lappeenranta,Finland,LPP,61.044553,28.144397,Euro,EUR,1,1
Mariehamn,Mariehamn,Finland,MHQ,60.122203,19.898156,Euro,EUR,1,1
Mikkeli,Mikkeli,Finland,MIK,61.6866,27.201794,Euro,EUR,1,1
Oulu,Oulu,Finland,OUL,64.930061,25.354564,Euro,EUR,1,1
Pori,Pori,Finland,POR,61.461686,21.799983,Euro,EUR,1,1
Utti,Utti,Finland,QVY,60.896394,26.938353,Euro,EUR,1,1
Cicia Airport,Cicia,Fiji,ICI,-17.7433,-179.342,Fiji Dollar,FJD,0.4613,2.1908
Vunisea Airport,Vunisea,Fiji,KDV,-19.0581,178.157,Fiji Dollar,FJD,0.4613,2.1908
Koro Island Airport,Koro Island,Fiji,KXF,-17.3458,179.422,Fiji Dollar,FJD,0.4613,2.1908
Labasa Airport,Lambasa,Fiji,LBS,-16.466749,179.33986,Fiji Dollar,FJD,0.4613,2.1908
Levuka Airfield,Levuka,Fiji,LEV,-17.68333,178.83333,Fiji Dollar,FJD,0.4613,2.1908
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1992,-178.817,Fiji Dollar,FJD,0.4613,2.1908
Moala Airport,Moala,Fiji,MFJ,-18.5667,179.951,Fiji Dollar,FJD,0.4613,2.1908
Mana Island Airport,Mana Island,Fiji,MNF,-17.6731,177.098,Fiji Dollar,FJD,0.4613,2.1908
Nadi Intl,Nandi,Fiji,NAN,-17.755392,177.443378,Fiji Dollar,FJD,0.4613,2.1908
Ngau Airport,Ngau,Fiji,NGI,-18.1156,179.34,Fiji Dollar,FJD,0.4613,2.1908
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,-17.7779,177.197,Fiji Dollar,FJD,0.4613,2.1908
Mount Pleasant,Mount Pleasant,Falkland Islands,MPN,-51.822777,-58.447222,Falkland Islands Pound,FKP,1.4029,0.7131
Stanley Airport,Stanley,Falkland Islands,PSY,-51.685672,-57.777644,Falkland Islands Pound,FKP,1.4029,0.7131
La Garenne,Agen,France,AGF,44.174721,0.590556,Euro,EUR,1,1
Campo Dell Oro,Ajaccio,France,AJA,41.923637,8.802917,Euro,EUR,1,1
Angers-Loire Airport,Angers/Marcé,France,ANE,47.5603,-0.312222,Euro,EUR,1,1
Brie Champniers,Angouleme,France,ANG,45.729247,0.221456,Euro,EUR,1,1
Branches,Auxerre,France,AUF,47.850193,3.497111,Euro,EUR,1,1
Aurillac,Aurillac,France,AUR,44.891388,2.421944,Euro,EUR,1,1
Caumont,Avignon,France,AVN,43.9073,4.901831,Euro,EUR,1,1
Guipavas,Brest,France,BES,48.447911,-4.418539,Euro,EUR,1,1
Poretta,Bastia,France,BIA,42.552664,9.483731,Euro,EUR,1,1
Anglet,Biarritz-bayonne,France,BIQ,43.468419,-1.523325,Euro,EUR,1,1
Merignac,Bordeaux,France,BOD,44.828335,-0.715556,Euro,EUR,1,1
Fontaine Airport,Belfort,France,BOR,47.6556015,7.0108299,Euro,EUR,1,1
Bourges,Bourges,France,BOU,47.058056,2.370278,Euro,EUR,1,1
Tille,Beauvais,France,BVA,49.454444,2.112778,Euro,EUR,1,1
La Roche,Brive,France,BVE,45.150833,1.469167,Euro,EUR,1,1
Vias,Beziers,France,BZR,43.323522,3.353903,Euro,EUR,1,1
Salvaza,Carcassonne,France,CCF,43.215978,2.306317,Euro,EUR,1,1
Charles De Gaulle,Paris,France,CDG,49.012779,2.55,Euro,EUR,1,1
Mandelieu,Cannes,France,CEQ,43.54205,6.953478,Euro,EUR,1,1
Maupertus,Cherbourg,France,CER,49.650106,-1.470281,Euro,EUR,1,1
Le Pontreau,Cholet,France,CET,47.082136,-0.877064,Euro,EUR,1,1
Auvergne,Clermont-Ferrand,France,CFE,45.786661,3.169169,Euro,EUR,1,1
Carpiquet,Caen,France,CFR,49.173333,-0.45,Euro,EUR,1,1
Deols,Chateauroux,France,CHR,46.862194,1.730667,Euro,EUR,1,1
Saint Catherine,Calvi,France,CLY,42.530753,8.793189,Euro,EUR,1,1
Aix Les Bains,Chambery,France,CMF,45.63805,5.880225,Euro,EUR,1,1
Houssen,Colmar,France,CMR,48.109853,7.359011,Euro,EUR,1,1
Chateaubernard,Cognac,France,CNG,45.658333,-0.3175,Euro,EUR,1,1
Calais Dunkerque,Calais,France,CQF,50.962097,1.954764,Euro,EUR,1,1
Creil,Creil,France,CSF,49.253547,2.519139,Euro,EUR,1,1
Le Castellet,Le Castellet,France,CTT,43.252506,5.785189,Euro,EUR,1,1
Courchevel Airport,Courcheval,France,CVF,45.3967,6.63472,Euro,EUR,1,1
Mazamet,Castres,France,DCM,43.55625,2.289183,Euro,EUR,1,1
Longvic,Dijon,France,DIJ,47.26889,5.09,Euro,EUR,1,1
Tavaux,Dole,France,DLE,47.039014,5.42725,Euro,EUR,1,1
Pleurtuit,Dinard,France,DNR,48.587683,-2.079958,Euro,EUR,1,1
St Gatien,Deauville,France,DOL,49.365339,0.154306,Euro,EUR,1,1
EuroAirport,Mulhouse,France,EAP,47.589583,7.529914,Euro,EUR,1,1
Boutheon,St-Etienne,France,EBU,45.540554,4.296389,Euro,EUR,1,1
Les Ajoncs,La Roche-sur-yon,France,EDM,46.701944,-1.378625,Euro,EUR,1,1
Roumaniere,Bergerac,France,EGC,44.825279,0.518611,Euro,EUR,1,1
Essey,Nancy,France,ENC,48.692069,6.230458,Euro,EUR,1,1
Mirecourt,Epinal,France,EPL,48.324961,6.069983,Euro,EUR,1,1
Metz Nancy Lorraine,Metz,France,ETZ,48.982142,6.251319,Euro,EUR,1,1
Garons,Nimes,France,FNI,43.757444,4.416347,Euro,EUR,1,1
Frejus Saint Raphael,Frejus,France,FRJ,43.416667,6.733333,Euro,EUR,1,1
Sud Corse,Figari,France,FSC,41.500557,9.097777,Euro,EUR,1,1
Granville,Granville,France,GFR,48.883057,-1.564167,Euro,EUR,1,1
Saint Geoirs,Grenoble,France,GNB,45.362944,5.329375,Euro,EUR,1,1
Île d'Yeu Airport,Île d'Yeu,France,IDY,46.718611,-2.391111,Euro,EUR,1,1
Croisette Heliport,Cannes,France,JCA,43.536,7.03736,Euro,EUR,1,1
La Defense Heliport,Paris,France,JPU,48.86667,2.333333,Euro,EUR,1,1
Lannion,Lannion,France,LAI,48.754378,-3.471656,Euro,EUR,1,1
Le Bourget,Paris,France,LBG,48.969444,2.441389,Euro,EUR,1,1
Le Sequestre,Albi,France,LBI,43.913887,2.113056,Euro,EUR,1,1
Lourdes,Tarbes,France,LDE,43.178675,-0.006439,Euro,EUR,1,1
Octeville,Le Havre,France,LEH,49.533889,0.088056,Euro,EUR,1,1
Bellegarde,Limoges,France,LIG,45.862778,1.179444,Euro,EUR,1,1
Lesquin,Lille,France,LIL,50.561942,3.089444,Euro,EUR,1,1
Arnage,Le Mans,France,LME,47.948611,0.201667,Euro,EUR,1,1
Loudes,Le Puy,France,LPY,45.080689,3.762889,Euro,EUR,1,1
La Rochelle-Ile de Re,La Rochelle,France,LRH,46.1792,-1.19528,Euro,EUR,1,1
Lann Bihoue,Lorient,France,LRT,47.760555,-3.44,Euro,EUR,1,1
Le Touquet Paris Plage,Le Tourquet,France,LTQ,50.517385,1.620587,Euro,EUR,1,1
La Môle Airport,La Môle,France,LTT,43.2054,6.482,Euro,EUR,1,1
Entrammes,Laval,France,LVA,48.031361,-0.742986,Euro,EUR,1,1
Bron,Lyon,France,LYN,45.727172,4.944275,Euro,EUR,1,1
Saint Exupery,Lyon,France,LYS,45.726387,5.090833,Euro,EUR,1,1
Domerat,Montlucon,France,MCU,46.352525,2.570486,Euro,EUR,1,1
Brenoux,Mende,France,MEN,44.502108,3.532819,Euro,EUR,1,1
Meribel Airport,Ajaccio,France,MFX,45.4069,6.58056,Euro,EUR,1,1
Bale Mulhouse,Mulhouse,France,MLH,47.589583,7.529914,Euro,EUR,1,1
Mediterranee,Montpellier,France,MPL,43.576194,3.963014,Euro,EUR,1,1
Provence,Marseille,France,MRS,43.435555,5.213611,Euro,EUR,1,1
Megeve Airport,Verdun,France,MVV,45.8208,6.65222,Euro,EUR,1,1
Ploujean,Morlaix,France,MXN,48.603222,-3.815783,Euro,EUR,1,1
Frescaty,Metz,France,MZM,49.071667,6.131667,Euro,EUR,1,1
Cote D\\'Azur,Nice,France,NCE,43.658411,7.215872,Euro,EUR,1,1
Meythet,Annecy,France,NCY,45.929233,6.098764,Euro,EUR,1,1
Souche,Niort,France,NIT,46.311303,-0.401503,Euro,EUR,1,1
Nantes Atlantique,Nantes,France,NTE,47.153189,-1.610725,Euro,EUR,1,1
Fourchambault,Nevers,France,NVS,47.002625,3.113333,Euro,EUR,1,1
Ardeche Meridionale,Aubenas-vals-lanas,France,OBS,44.544236,4.372192,Euro,EUR,1,1
Bricy,Orleans,France,ORE,47.987778,1.760556,Euro,EUR,1,1
Orly,Paris,France,ORY,48.725278,2.359444,Euro,EUR,1,1
All Airports,Paris,France,PAR,48.856389,2.352222,Euro,EUR,1,1
Rivesaltes,Perpignan,France,PGF,42.740442,2.870667,Euro,EUR,1,1
Bassillac,Perigueux,France,PGX,45.198055,0.815556,Euro,EUR,1,1
Biard,Poitiers,France,PIS,46.587745,0.306666,Euro,EUR,1,1
Gare de Lyon,Paris,France,PLY,48.844722,2.373611,Euro,EUR,1,1
Cormeilles En Vexin,Pontoise,France,POX,49.096647,2.040833,Euro,EUR,1,1
Pau Pyrenees,Pau,France,PUF,43.38,-0.418611,Euro,EUR,1,1
Annemasse,Annemasse,France,QNJ,46.191972,6.268386,Euro,EUR,1,1
Charnay,Macon,France,QNX,46.295103,4.795767,Euro,EUR,1,1
Aix Les Milles,Aix-les-milles,France,QXB,43.505554,5.367778,Euro,EUR,1,1
Angers St Laud,Angers,France,QXG,47.464714,-0.556405,Euro,EUR,1,1
Barberey,Troyes,France,QYR,48.322136,4.016703,Euro,EUR,1,1
St Agnant,Rochefort,France,RCO,45.887779,-0.983056,Euro,EUR,1,1
Marcillac,Rodez,France,RDZ,44.407869,2.482672,Euro,EUR,1,1
Champagne,Reims,France,RHE,49.31,4.05,Euro,EUR,1,1
Vagar,Vagar,Faroe Islands,FAE,62.063628,-7.277219,Danish Krone,DKK,0.134,7.4614
Kosrae,Kosrae,Micronesia,KSA,5.356975,162.958386,US Dollar,USD,0.9488,1.0541
Pohnpei Intl,Pohnpei,Micronesia,PNI,6.9851,158.208989,US Dollar,USD,0.9488,1.0541
Bitam,Bitam,Gabon,BMM,2.075639,11.493195,CFA Franc BEAC,XAF,0.001524,655.957
Gamba,Gamba,Gabon,GAX,-2.71016,9.96062,CFA Franc BEAC,XAF,0.001524,655.957
Koulamoutou Airport,Koulamoutou,Gabon,KOU,-1.18461,12.4413,CFA Franc BEAC,XAF,0.001524,655.957
Lambarene,Lambarene,Gabon,LBQ,-0.704389,10.245722,CFA Franc BEAC,XAF,0.001524,655.957
Leon M Ba,Libreville,Gabon,LBV,0.4586,9.412283,CFA Franc BEAC,XAF,0.001524,655.957
Mouilla Ville Airport,Mouila,Gabon,MJL,-1.84514,11.0567,CFA Franc BEAC,XAF,0.001524,655.957
Makokou,Makokou,Gabon,MKU,0.579211,12.890908,CFA Franc BEAC,XAF,0.001524,655.957
Mvengue,Franceville,Gabon,MVB,-1.656156,13.438036,CFA Franc BEAC,XAF,0.001524,655.957
Mayumba Airport,Mayumba,Gabon,MYB,-3.416667,10.65,CFA Franc BEAC,XAF,0.001524,655.957
Okondja,Okondja,Gabon,OKN,-0.665214,13.673133,CFA Franc BEAC,XAF,0.001524,655.957
Omboue Hopital,Omboue Hospial,Gabon,OMB,-1.574733,9.262694,CFA Franc BEAC,XAF,0.001524,655.957
Oyem,Oyem,Gabon,OYE,1.543108,11.581361,CFA Franc BEAC,XAF,0.001524,655.957
Port Gentil,Port Gentil,Gabon,POG,-0.711739,8.754383,CFA Franc BEAC,XAF,0.001524,655.957
Dyce,Aberdeen,United Kingdom,ABZ,57.201944,-2.197778,British Pound,GBP,1.4029,0.713
Leuchars,Leuchars,United Kingdom,ADX,56.372889,-2.868444,British Pound,GBP,1.4029,0.713
Wideawake Field,Georgetown Acension Island Santa Helena,United Kingdom,ASI,-7.969597,-14.393664,British Pound,GBP,1.4029,0.713
Bembridge,Bembridge,United Kingdom,BBP,50.677778,-1.109444,British Pound,GBP,1.4029,0.713
Blackbushe,Blackbushe,United Kingdom,BBS,51.323889,-0.8475,British Pound,GBP,1.4029,0.713
Port of Belfast,Belfast,United Kingdom,BE2,54.6178,-5.9017,British Pound,GBP,1.4029,0.713
Benbecula,Benbecula,United Kingdom,BEB,57.481111,-7.362778,British Pound,GBP,1.4029,0.713
Honington,Honington,United Kingdom,BEQ,52.342611,0.772939,British Pound,GBP,1.4029,0.713
Belfast Intl,Belfast,United Kingdom,BFS,54.6575,-6.215833,British Pound,GBP,1.4029,0.713
Belfast City,Belfast,United Kingdom,BHD,54.618056,-5.8725,British Pound,GBP,1.4029,0.713
Birmingham,Birmingham,United Kingdom,BHX,52.453856,-1.748028,British Pound,GBP,1.4029,0.713
Blackpool,Blackpool,United Kingdom,BLK,53.771667,-3.028611,British Pound,GBP,1.4029,0.713
Bournemouth,Bournemouth,United Kingdom,BOH,50.78,-1.8425,British Pound,GBP,1.4029,0.713
Biggin Hill,Biggin Hill,United Kingdom,BQH,51.330833,0.0325,British Pound,GBP,1.4029,0.713
Barra Airport,Barra,United Kingdom,BRR,57.0228,-7.44306,British Pound,GBP,1.4029,0.713
Bristol,Bristol,United Kingdom,BRS,51.382669,-2.719089,British Pound,GBP,1.4029,0.713
Walney Island,Barrow Island,United Kingdom,BWF,54.131167,-3.263667,British Pound,GBP,1.4029,0.713
Brize Norton,Brize Norton,United Kingdom,BZZ,51.749964,-1.583617,British Pound,GBP,1.4029,0.713
Campbeltown Airport,Campbeltown,United Kingdom,CAL,55.4372,-5.68639,British Pound,GBP,1.4029,0.713
Carlisle,Carlisle,United Kingdom,CAX,54.9375,-2.809167,British Pound,GBP,1.4029,0.713
Cambridge,Cambridge,United Kingdom,CBG,52.205,0.175,British Pound,GBP,1.4029,0.713
Hawarden,Hawarden,United Kingdom,CEG,53.178056,-2.977778,British Pound,GBP,1.4029,0.713
Coll Airport,Coll,United Kingdom,COL,56.633333,-6.557222,British Pound,GBP,1.4029,0.713
Colonsay Airport,Colonsay,United Kingdom,CSA,56.0575,-6.243056,British Pound,GBP,1.4029,0.713
Coventry,Coventry,United Kingdom,CVT,52.369722,-1.479722,British Pound,GBP,1.4029,0.713
Cardiff,Cardiff,United Kingdom,CWL,51.396667,-3.343333,British Pound,GBP,1.4029,0.713
Dundee,Dundee,United Kingdom,DND,56.452499,-3.025833,British Pound,GBP,1.4029,0.713
Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,53.474722,-1.004444,British Pound,GBP,1.4029,0.713
Edinburgh,Edinburgh,United Kingdom,EDI,55.95,-3.3725,British Pound,GBP,1.4029,0.713
Nottingham East Midlands,East Midlands,United Kingdom,EMA,52.831111,-1.328056,British Pound,GBP,1.4029,0.713
St Angelo,Enniskillen,United Kingdom,ENK,54.398889,-7.651667,British Pound,GBP,1.4029,0.713
Eday Airport,Eday,United Kingdom,EOI,59.1906,-2.77222,British Pound,GBP,1.4029,0.713
Shoreham,Shoreham By Sea,United Kingdom,ESH,50.835556,-0.297222,British Pound,GBP,1.4029,0.713
Exeter,Exeter,United Kingdom,EXT,50.734444,-3.413889,British Pound,GBP,1.4029,0.713
Farnborough,Farnborough,United Kingdom,FAB,51.275833,-0.776333,British Pound,GBP,1.4029,0.713
Fairford,Fairford,United Kingdom,FFD,51.682167,-1.790028,British Pound,GBP,1.4029,0.713
Fair Isle Airport,Fair Isle,United Kingdom,FIE,59.5358,-1.62806,British Pound,GBP,1.4029,0.713
Foula Airport,Foula,United Kingdom,FOA,60.121,-2.052,British Pound,GBP,1.4029,0.713
Fort William Heliport,Fort William,United Kingdom,FWM,56.816666,-5.116667,British Pound,GBP,1.4029,0.713
Bristol Filton,Bristol,United Kingdom,FZO,51.519444,-2.590833,British Pound,GBP,1.4029,0.713
Glasgow,Glasgow,United Kingdom,GLA,55.871944,-4.433056,British Pound,GBP,1.4029,0.713
Gloucestershire,Golouchestershire,United Kingdom,GLO,51.894167,-2.167222,British Pound,GBP,1.4029,0.713
Queen Street Station,Glasgow,United Kingdom,GLQ,55.8622,-4.2512,British Pound,GBP,1.4029,0.713
Anglesey Airport,Angelsey,United Kingdom,HLY,53.248097,-4.535339,British Pound,GBP,1.4029,0.713
Hatfield,Hatfield,United Kingdom,HTF,51.765,-0.24833,British Pound,GBP,1.4029,0.713
Humberside,Humberside,United Kingdom,HUY,53.574444,-0.350833,British Pound,GBP,1.4029,0.713
Islay,Islay,United Kingdom,ILY,55.681944,-6.256667,British Pound,GBP,1.4029,0.713
Inverness,Inverness,United Kingdom,INV,57.5425,-4.0475,British Pound,GBP,1.4029,0.713
ISLES OF SCILLY,ST MARY\\'S,United Kingdom,ISC,49.919,-6.3075,British Pound,GBP,1.4029,0.713
Marham,Marham,United Kingdom,KNF,52.648353,0.550692,British Pound,GBP,1.4029,0.713
Kirkwall,Kirkwall,United Kingdom,KOI,58.957778,-2.905,British Pound,GBP,1.4029,0.713
Redhill Aerodrome,Redhill,United Kingdom,KRH,51.213612,-0.13861,British Pound,GBP,1.4029,0.713
Leeds Bradford,Leeds,United Kingdom,LBA,53.865897,-1.660569,British Pound,GBP,1.4029,0.713
City,London,United Kingdom,LCY,51.505278,0.055278,British Pound,GBP,1.4029,0.713
City of Derry,Londonderry,United Kingdom,LDY,55.042778,-7.161111,British Pound,GBP,1.4029,0.713
Land's End / St. Just Airport,Land's End,United Kingdom,LEQ,50.1028,-5.67056,British Pound,GBP,1.4029,0.713
Gatwick,London,United Kingdom,LGW,51.148056,-0.190278,British Pound,GBP,1.4029,0.713
Heathrow,London,United Kingdom,LHR,51.4775,-0.461389,British Pound,GBP,1.4029,0.713
Lossiemouth,Lossiemouth,United Kingdom,LMO,57.705214,-3.339169,British Pound,GBP,1.4029,0.713
All Airports,London,United Kingdom,LON,51.508056,-0.127778,British Pound,GBP,1.4029,0.713
Liverpool,Liverpool,United Kingdom,LPL,53.333611,-2.849722,British Pound,GBP,1.4029,0.713
Sumburgh,Sumburgh,United Kingdom,LSI,59.878889,-1.295556,British Pound,GBP,1.4029,0.713
Luton,London,United Kingdom,LTN,51.874722,-0.368333,British Pound,GBP,1.4029,0.713
Lerwick / Tingwall Airport,Lerwick,United Kingdom,LWK,60.1922,-1.24361,British Pound,GBP,1.4029,0.713
Lyneham,Lyneham,United Kingdom,LYE,51.505144,-1.993428,British Pound,GBP,1.4029,0.713
Ashford,Lympne,United Kingdom,LYM,51.083333,1.016667,British Pound,GBP,1.4029,0.713
Lydd,Lydd,United Kingdom,LYX,50.956111,0.939167,British Pound,GBP,1.4029,0.713
Manchester,Manchester,United Kingdom,MAN,53.353744,-2.27495,British Pound,GBP,1.4029,0.713
Mildenhall,Mildenhall,United Kingdom,MHZ,52.361933,0.486406,British Pound,GBP,1.4029,0.713
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.509189,-1.429406,British Pound,GBP,1.4029,0.713
Manston,Manston,United Kingdom,MSE,51.342222,1.346111,British Pound,GBP,1.4029,0.713
Newcastle,Newcastle,United Kingdom,NCL,55.0375,-1.691667,British Pound,GBP,1.4029,0.713
Sanday Airport,Sanday,United Kingdom,NDY,59.2503,-2.57667,British Pound,GBP,1.4029,0.713
Northolt,Northolt,United Kingdom,NHT,51.553,-0.418167,British Pound,GBP,1.4029,0.713
Nottingham Airport,Nottingham,United Kingdom,NQT,52.92,-1.079167,British Pound,GBP,1.4029,0.713
St Mawgan,Newquai,United Kingdom,NQY,50.440558,-4.995408,British Pound,GBP,1.4029,0.713
North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675,-2.43444,British Pound,GBP,1.4029,0.713
Norwich,Norwich,United Kingdom,NWI,52.675833,1.282778,British Pound,GBP,1.4029,0.713
